epoch,dt_utc,event,dir,mag,price,src
1773079200,2026-03-09 18:00,COMPRESSION,0,2.29,5133.2,REF_H1_YAHOO
1773082800,2026-03-09 19:00,COMPRESSION,0,2.71,5150.5,REF_H1_YAHOO
1773082800,2026-03-09 19:00,FVG_UP,1,0.39,5150.5,REF_H1_YAHOO
1773082800,2026-03-09 19:00,FVG_FILL,-1,20,5152.1,REF_H1_YAHOO
1773086400,2026-03-09 20:00,COMPRESSION,0,2.83,5148.7,REF_H1_YAHOO
1773086400,2026-03-09 20:00,FVG_UP,1,0.22,5148.7,REF_H1_YAHOO
1773093600,2026-03-09 22:00,COMPRESSION,0,2.98,5162.1,REF_H1_YAHOO
1773093600,2026-03-09 22:00,FVG_FILL,1,1,5140.2,REF_H1_YAHOO
1773097200,2026-03-09 23:00,COMPRESSION,0,3.05,5149.8,REF_H1_YAHOO
1773100800,2026-03-10 00:00,COMPRESSION,0,3.07,5140.2,REF_H1_YAHOO
1773104400,2026-03-10 01:00,DISPLACEMENT,1,1.6,5193.2,REF_H1_YAHOO
1773104400,2026-03-10 01:00,BREAKOUT_UP,1,0.84,5193.2,REF_H1_YAHOO
1773108000,2026-03-10 02:00,SFP_HIGH,-1,0.02,5174.3,REF_H1_YAHOO
1773108000,2026-03-10 02:00,FVG_UP,1,0.66,5174.3,REF_H1_YAHOO
1773122400,2026-03-10 06:00,FVG_UP,1,0.17,5183.6,REF_H1_YAHOO
1773126000,2026-03-10 07:00,COMPRESSION,0,2.94,5190.5,REF_H1_YAHOO
1773126000,2026-03-10 07:00,FVG_FILL,1,1,5178.0,REF_H1_YAHOO
1773129600,2026-03-10 08:00,COMPRESSION,0,2.39,5192.5,REF_H1_YAHOO
1773129600,2026-03-10 08:00,TRUE_BREAK,1,0,5165.6,REF_H1_YAHOO
1773133200,2026-03-10 09:00,COMPRESSION,0,2.42,5191.8,REF_H1_YAHOO
1773136800,2026-03-10 10:00,COMPRESSION,0,2.42,5186.6,REF_H1_YAHOO
1773136800,2026-03-10 10:00,RETURN_TO_RANGE,1,0,5165.6,REF_H1_YAHOO
1773136800,2026-03-10 10:00,RETEST_HOLD,1,0,5165.6,REF_H1_YAHOO
1773140400,2026-03-10 11:00,COMPRESSION,0,2.2,5184.2,REF_H1_YAHOO
1773144000,2026-03-10 12:00,COMPRESSION,0,2.21,5196.5,REF_H1_YAHOO
1773147600,2026-03-10 13:00,BREAKOUT_UP,1,0.32,5214.2,REF_H1_YAHOO
1773151200,2026-03-10 14:00,COMPRESSION,0,2.44,5215.8,REF_H1_YAHOO
1773154800,2026-03-10 15:00,COMPRESSION,0,2.78,5238.0,REF_H1_YAHOO
1773158400,2026-03-10 16:00,COMPRESSION,0,2.84,5236.9,REF_H1_YAHOO
1773158400,2026-03-10 16:00,FVG_UP,1,0.27,5236.9,REF_H1_YAHOO
1773162000,2026-03-10 17:00,COMPRESSION,0,2.76,5237.1,REF_H1_YAHOO
1773165600,2026-03-10 18:00,COMPRESSION,0,2.68,5200.0,REF_H1_YAHOO
1773165600,2026-03-10 18:00,FVG_FILL,1,2,5228.1,REF_H1_YAHOO
1773169200,2026-03-10 19:00,COMPRESSION,0,2.68,5207.0,REF_H1_YAHOO
1773169200,2026-03-10 19:00,FVG_DN,-1,0.52,5207.0,REF_H1_YAHOO
1773172800,2026-03-10 20:00,COMPRESSION,0,2.7,5198.7,REF_H1_YAHOO
1773172800,2026-03-10 20:00,FALSE_BREAK,1,0,5204.0,REF_H1_YAHOO
1773180000,2026-03-10 22:00,COMPRESSION,0,2.7,5196.7,REF_H1_YAHOO
1773183600,2026-03-10 23:00,COMPRESSION,0,2.73,5204.9,REF_H1_YAHOO
1773187200,2026-03-11 00:00,COMPRESSION,0,2.68,5223.1,REF_H1_YAHOO
1773187200,2026-03-11 00:00,FVG_FILL,-1,4,5224.55,REF_H1_YAHOO
1773190800,2026-03-11 01:00,COMPRESSION,0,2.84,5215.9,REF_H1_YAHOO
1773190800,2026-03-11 01:00,FVG_UP,1,0.35,5215.9,REF_H1_YAHOO
1773194400,2026-03-11 02:00,COMPRESSION,0,2.89,5225.4,REF_H1_YAHOO
1773194400,2026-03-11 02:00,FVG_FILL,1,1,5210.95,REF_H1_YAHOO
1773198000,2026-03-11 03:00,COMPRESSION,0,3.01,5211.1,REF_H1_YAHOO
1773208800,2026-03-11 06:00,COMPRESSION,0,2.92,5205.8,REF_H1_YAHOO
1773212400,2026-03-11 07:00,COMPRESSION,0,2.74,5203.7,REF_H1_YAHOO
1773216000,2026-03-11 08:00,COMPRESSION,0,1.93,5195.2,REF_H1_YAHOO
1773219600,2026-03-11 09:00,COMPRESSION,0,1.94,5195.7,REF_H1_YAHOO
1773223200,2026-03-11 10:00,COMPRESSION,0,1.95,5194.1,REF_H1_YAHOO
1773226800,2026-03-11 11:00,COMPRESSION,0,2.02,5189.2,REF_H1_YAHOO
1773230400,2026-03-11 12:00,COMPRESSION,0,2.43,5175.1,REF_H1_YAHOO
1773230400,2026-03-11 12:00,TREND_ACCEL,-1,1.47,5175.1,REF_H1_YAHOO
1773234000,2026-03-11 13:00,COMPRESSION,0,3.05,5184.3,REF_H1_YAHOO
1773234000,2026-03-11 13:00,FVG_FILL,1,34,5161.6,REF_H1_YAHOO
1773237600,2026-03-11 14:00,COMPRESSION,0,2.97,5190.8,REF_H1_YAHOO
1773241200,2026-03-11 15:00,COMPRESSION,0,3.01,5173.4,REF_H1_YAHOO
1773244800,2026-03-11 16:00,COMPRESSION,0,2.69,5183.1,REF_H1_YAHOO
1773248400,2026-03-11 17:00,COMPRESSION,0,2.68,5176.6,REF_H1_YAHOO
1773252000,2026-03-11 18:00,COMPRESSION,0,2.7,5180.1,REF_H1_YAHOO
1773255600,2026-03-11 19:00,COMPRESSION,0,2.33,5191.0,REF_H1_YAHOO
1773259200,2026-03-11 20:00,COMPRESSION,0,2.29,5183.9,REF_H1_YAHOO
1773266400,2026-03-11 22:00,COMPRESSION,0,3.13,5144.8,REF_H1_YAHOO
1773266400,2026-03-11 22:00,DISPLACEMENT,-1,1.75,5144.8,REF_H1_YAHOO
1773266400,2026-03-11 22:00,BREAKOUT_DN,-1,0.48,5144.8,REF_H1_YAHOO
1773270000,2026-03-11 23:00,COMPRESSION,0,3.1,5140.0,REF_H1_YAHOO
1773270000,2026-03-11 23:00,FVG_DN,-1,0.81,5140.0,REF_H1_YAHOO
1773273600,2026-03-12 00:00,COMPRESSION,0,3.31,5158.1,REF_H1_YAHOO
1773273600,2026-03-12 00:00,SFP_LOW,1,0.21,5158.1,REF_H1_YAHOO
1773277200,2026-03-12 01:00,COMPRESSION,0,3.3,5174.4,REF_H1_YAHOO
1773277200,2026-03-12 01:00,FVG_FILL,-1,2,5173.4,REF_H1_YAHOO
1773280800,2026-03-12 02:00,COMPRESSION,0,3.13,5156.0,REF_H1_YAHOO
1773284400,2026-03-12 03:00,COMPRESSION,0,3.28,5158.2,REF_H1_YAHOO
1773288000,2026-03-12 04:00,COMPRESSION,0,2.84,5147.4,REF_H1_YAHOO
1773291600,2026-03-12 05:00,COMPRESSION,0,2.74,5159.7,REF_H1_YAHOO
1773291600,2026-03-12 05:00,FALSE_BREAK,-1,0,5155.9,REF_H1_YAHOO
1773295200,2026-03-12 06:00,COMPRESSION,0,2.71,5172.6,REF_H1_YAHOO
1773298800,2026-03-12 07:00,COMPRESSION,0,2.7,5188.4,REF_H1_YAHOO
1773298800,2026-03-12 07:00,FVG_UP,1,0.34,5188.4,REF_H1_YAHOO
1773302400,2026-03-12 08:00,COMPRESSION,0,2.88,5184.4,REF_H1_YAHOO
1773302400,2026-03-12 08:00,FVG_UP,1,0.23,5184.4,REF_H1_YAHOO
1773306000,2026-03-12 09:00,COMPRESSION,0,2.91,5194.2,REF_H1_YAHOO
1773309600,2026-03-12 10:00,COMPRESSION,0,2.99,5188.2,REF_H1_YAHOO
1773313200,2026-03-12 11:00,COMPRESSION,0,2.98,5184.8,REF_H1_YAHOO
1773313200,2026-03-12 11:00,FVG_FILL,1,3,5178.799999999999,REF_H1_YAHOO
1773316800,2026-03-12 12:00,COMPRESSION,0,2.99,5187.7,REF_H1_YAHOO
1773320400,2026-03-12 13:00,COMPRESSION,0,2.42,5157.4,REF_H1_YAHOO
1773320400,2026-03-12 13:00,FVG_FILL,1,6,5166.4,REF_H1_YAHOO
1773324000,2026-03-12 14:00,COMPRESSION,0,2.42,5148.8,REF_H1_YAHOO
1773327600,2026-03-12 15:00,COMPRESSION,0,3.64,5138.0,REF_H1_YAHOO
1773327600,2026-03-12 15:00,FVG_DN,-1,0.05,5138.0,REF_H1_YAHOO
1773327600,2026-03-12 15:00,FVG_FILL,1,65,5121.9,REF_H1_YAHOO
1773331200,2026-03-12 16:00,COMPRESSION,0,3.68,5130.1,REF_H1_YAHOO
1773334800,2026-03-12 17:00,COMPRESSION,0,3.96,5112.4,REF_H1_YAHOO
1773334800,2026-03-12 17:00,BREAKOUT_DN,-1,0.1,5112.4,REF_H1_YAHOO
1773338400,2026-03-12 18:00,COMPRESSION,0,4.52,5100.0,REF_H1_YAHOO
1773338400,2026-03-12 18:00,BREAKOUT_DN,-1,0.4,5100.0,REF_H1_YAHOO
1773338400,2026-03-12 18:00,FVG_DN,-1,0.32,5100.0,REF_H1_YAHOO
1773342000,2026-03-12 19:00,BREAKOUT_DN,-1,0.16,5091.7,REF_H1_YAHOO
1773342000,2026-03-12 19:00,FVG_DN,-1,0.27,5091.7,REF_H1_YAHOO
1773345600,2026-03-12 20:00,BREAKOUT_DN,-1,0.02,5084.1,REF_H1_YAHOO
1773360000,2026-03-13 00:00,FVG_UP,1,0.05,5116.6,REF_H1_YAHOO
1773360000,2026-03-13 00:00,FVG_FILL,-1,4,5105.95,REF_H1_YAHOO
1773363600,2026-03-13 01:00,FALSE_BREAK,-1,0,5114.6,REF_H1_YAHOO
1773363600,2026-03-13 01:00,FVG_UP,1,0.31,5128.5,REF_H1_YAHOO
1773363600,2026-03-13 01:00,FVG_FILL,-1,6,5123.15,REF_H1_YAHOO
1773367200,2026-03-13 02:00,FALSE_BREAK,-1,0,5109.0,REF_H1_YAHOO
1773370800,2026-03-13 03:00,FALSE_BREAK,-1,0,5095.3,REF_H1_YAHOO
1773374400,2026-03-13 04:00,FALSE_BREAK,-1,0,5084.5,REF_H1_YAHOO
1773374400,2026-03-13 04:00,FVG_FILL,1,3,5107.9,REF_H1_YAHOO
1773381600,2026-03-13 06:00,COMPRESSION,0,3.58,5092.2,REF_H1_YAHOO
1773381600,2026-03-13 06:00,FVG_FILL,1,6,5099.85,REF_H1_YAHOO
1773385200,2026-03-13 07:00,COMPRESSION,0,3.38,5089.5,REF_H1_YAHOO
1773385200,2026-03-13 07:00,FVG_DN,-1,0.1,5089.5,REF_H1_YAHOO
1773385200,2026-03-13 07:00,TREND_ACCEL,-1,1.04,5089.5,REF_H1_YAHOO
1773388800,2026-03-13 08:00,COMPRESSION,0,3.35,5092.2,REF_H1_YAHOO
1773392400,2026-03-13 09:00,COMPRESSION,0,3.36,5094.3,REF_H1_YAHOO
1773392400,2026-03-13 09:00,FVG_FILL,-1,2,5099.450000000001,REF_H1_YAHOO
1773396000,2026-03-13 10:00,COMPRESSION,0,3.02,5099.6,REF_H1_YAHOO
1773399600,2026-03-13 11:00,COMPRESSION,0,3.01,5112.9,REF_H1_YAHOO
1773399600,2026-03-13 11:00,TREND_ACCEL,1,0.99,5112.9,REF_H1_YAHOO
1773403200,2026-03-13 12:00,COMPRESSION,0,3.01,5124.4,REF_H1_YAHOO
1773403200,2026-03-13 12:00,FVG_UP,1,0.29,5124.4,REF_H1_YAHOO
1773406800,2026-03-13 13:00,COMPRESSION,0,2.99,5107.5,REF_H1_YAHOO
1773406800,2026-03-13 13:00,FVG_FILL,1,1,5106.6,REF_H1_YAHOO
1773410400,2026-03-13 14:00,VOL_EXPLOSION,-1,3.25,5045.8,REF_H1_YAHOO
1773410400,2026-03-13 14:00,DISPLACEMENT,-1,2.66,5045.8,REF_H1_YAHOO
1773410400,2026-03-13 14:00,BREAKOUT_DN,-1,0.54,5045.8,REF_H1_YAHOO
1773414000,2026-03-13 15:00,COMPRESSION,0,4.15,5039.1,REF_H1_YAHOO
1773414000,2026-03-13 15:00,BREAKOUT_DN,-1,0.01,5039.1,REF_H1_YAHOO
1773414000,2026-03-13 15:00,FVG_DN,-1,1.12,5039.1,REF_H1_YAHOO
1773417600,2026-03-13 16:00,COMPRESSION,0,4.51,5050.6,REF_H1_YAHOO
1773421200,2026-03-13 17:00,COMPRESSION,0,4.52,5050.9,REF_H1_YAHOO
1773424800,2026-03-13 18:00,COMPRESSION,0,4.52,5050.9,REF_H1_YAHOO
1773428400,2026-03-13 19:00,BREAKOUT_DN,-1,0.03,5022.0,REF_H1_YAHOO
1773432000,2026-03-13 20:00,FVG_DN,-1,0.45,5023.1,REF_H1_YAHOO
1773612000,2026-03-15 22:00,TRUE_BREAK,-1,0,5058.2,REF_H1_YAHOO
1773615600,2026-03-15 23:00,BREAKOUT_DN,-1,0.1,5000.6,REF_H1_YAHOO
1773615600,2026-03-15 23:00,FALSE_BREAK,-1,0,5039.3,REF_H1_YAHOO
1773619200,2026-03-16 00:00,FVG_FILL,-1,3,5035.35,REF_H1_YAHOO
1773622800,2026-03-16 01:00,COMPRESSION,0,6.34,5020.0,REF_H1_YAHOO
1773626400,2026-03-16 02:00,COMPRESSION,0,6.4,5006.6,REF_H1_YAHOO
1773630000,2026-03-16 03:00,COMPRESSION,0,5.84,5022.5,REF_H1_YAHOO
1773630000,2026-03-16 03:00,FALSE_BREAK,-1,0,5022.8,REF_H1_YAHOO
1773633600,2026-03-16 04:00,COMPRESSION,0,4.36,5016.5,REF_H1_YAHOO
1773637200,2026-03-16 05:00,COMPRESSION,0,4.0,5021.1,REF_H1_YAHOO
1773640800,2026-03-16 06:00,COMPRESSION,0,3.94,5016.2,REF_H1_YAHOO
1773640800,2026-03-16 06:00,FALSE_BREAK,-1,0,5003.0,REF_H1_YAHOO
1773644400,2026-03-16 07:00,COMPRESSION,0,3.43,4998.9,REF_H1_YAHOO
1773648000,2026-03-16 08:00,COMPRESSION,0,3.37,4995.0,REF_H1_YAHOO
1773648000,2026-03-16 08:00,FVG_DN,-1,0.02,4995.0,REF_H1_YAHOO
1773651600,2026-03-16 09:00,COMPRESSION,0,2.8,4979.4,REF_H1_YAHOO
1773655200,2026-03-16 10:00,COMPRESSION,0,2.76,5004.2,REF_H1_YAHOO
1773658800,2026-03-16 11:00,COMPRESSION,0,2.73,5001.9,REF_H1_YAHOO
1773658800,2026-03-16 11:00,FVG_UP,1,0.05,5001.9,REF_H1_YAHOO
1773658800,2026-03-16 11:00,FVG_FILL,-1,3,5008.25,REF_H1_YAHOO
1773662400,2026-03-16 12:00,COMPRESSION,0,2.55,5024.9,REF_H1_YAHOO
1773666000,2026-03-16 13:00,COMPRESSION,0,2.59,5035.7,REF_H1_YAHOO
1773669600,2026-03-16 14:00,COMPRESSION,0,2.65,5000.8,REF_H1_YAHOO
1773669600,2026-03-16 14:00,FVG_FILL,1,3,4996.200000000001,REF_H1_YAHOO
1773673200,2026-03-16 15:00,COMPRESSION,0,2.69,4991.9,REF_H1_YAHOO
1773673200,2026-03-16 15:00,FVG_DN,-1,0.3,4991.9,REF_H1_YAHOO
1773676800,2026-03-16 16:00,COMPRESSION,0,2.69,4995.9,REF_H1_YAHOO
1773680400,2026-03-16 17:00,COMPRESSION,0,2.72,4996.7,REF_H1_YAHOO
1773684000,2026-03-16 18:00,COMPRESSION,0,2.7,5018.9,REF_H1_YAHOO
1773684000,2026-03-16 18:00,FVG_FILL,-1,3,5014.85,REF_H1_YAHOO
1773687600,2026-03-16 19:00,COMPRESSION,0,2.73,5019.3,REF_H1_YAHOO
1773687600,2026-03-16 19:00,FVG_UP,1,0.17,5019.3,REF_H1_YAHOO
1773691200,2026-03-16 20:00,COMPRESSION,0,2.75,5011.3,REF_H1_YAHOO
1773691200,2026-03-16 20:00,FVG_FILL,1,1,5011.8,REF_H1_YAHOO
1773698400,2026-03-16 22:00,COMPRESSION,0,2.75,5007.6,REF_H1_YAHOO
1773702000,2026-03-16 23:00,COMPRESSION,0,2.81,5018.0,REF_H1_YAHOO
1773705600,2026-03-17 00:00,COMPRESSION,0,2.62,5007.1,REF_H1_YAHOO
1773709200,2026-03-17 01:00,COMPRESSION,0,2.57,5032.1,REF_H1_YAHOO
1773712800,2026-03-17 02:00,COMPRESSION,0,2.59,5026.2,REF_H1_YAHOO
1773712800,2026-03-17 02:00,FVG_UP,1,0.19,5026.2,REF_H1_YAHOO
1773716400,2026-03-17 03:00,COMPRESSION,0,2.6,5030.3,REF_H1_YAHOO
1773720000,2026-03-17 04:00,COMPRESSION,0,2.69,5042.4,REF_H1_YAHOO
1773720000,2026-03-17 04:00,SFP_HIGH,-1,0.09,5042.4,REF_H1_YAHOO
1773723600,2026-03-17 05:00,COMPRESSION,0,2.76,5024.5,REF_H1_YAHOO
1773723600,2026-03-17 05:00,SFP_HIGH,-1,0.11,5024.5,REF_H1_YAHOO
1773727200,2026-03-17 06:00,COMPRESSION,0,2.33,5013.9,REF_H1_YAHOO
1773727200,2026-03-17 06:00,FVG_DN,-1,0.12,5013.9,REF_H1_YAHOO
1773727200,2026-03-17 06:00,FVG_FILL,1,4,5021.700000000001,REF_H1_YAHOO
1773730800,2026-03-17 07:00,COMPRESSION,0,2.08,5025.0,REF_H1_YAHOO
1773730800,2026-03-17 07:00,FVG_FILL,-1,1,5028.55,REF_H1_YAHOO
1773734400,2026-03-17 08:00,COMPRESSION,0,1.99,5029.0,REF_H1_YAHOO
1773738000,2026-03-17 09:00,COMPRESSION,0,2.0,5014.7,REF_H1_YAHOO
1773741600,2026-03-17 10:00,COMPRESSION,0,2.15,5004.4,REF_H1_YAHOO
1773741600,2026-03-17 10:00,FVG_DN,-1,0.06,5004.4,REF_H1_YAHOO
1773745200,2026-03-17 11:00,COMPRESSION,0,2.15,5007.3,REF_H1_YAHOO
1773748800,2026-03-17 12:00,COMPRESSION,0,2.14,5016.3,REF_H1_YAHOO
1773748800,2026-03-17 12:00,FVG_FILL,-1,2,5021.5,REF_H1_YAHOO
1773752400,2026-03-17 13:00,COMPRESSION,0,2.13,5021.9,REF_H1_YAHOO
1773752400,2026-03-17 13:00,TREND_ACCEL,1,1.02,5021.9,REF_H1_YAHOO
1773756000,2026-03-17 14:00,COMPRESSION,0,2.13,5012.5,REF_H1_YAHOO
1773759600,2026-03-17 15:00,COMPRESSION,0,2.78,5002.6,REF_H1_YAHOO
1773759600,2026-03-17 15:00,SFP_LOW,1,0.06,5002.6,REF_H1_YAHOO
1773763200,2026-03-17 16:00,COMPRESSION,0,2.92,5006.4,REF_H1_YAHOO
1773766800,2026-03-17 17:00,COMPRESSION,0,3.0,5007.0,REF_H1_YAHOO
1773770400,2026-03-17 18:00,COMPRESSION,0,2.53,5007.5,REF_H1_YAHOO
1773774000,2026-03-17 19:00,COMPRESSION,0,2.55,5005.1,REF_H1_YAHOO
1773777600,2026-03-17 20:00,COMPRESSION,0,2.57,5011.3,REF_H1_YAHOO
1773784800,2026-03-17 22:00,COMPRESSION,0,2.63,5003.6,REF_H1_YAHOO
1773788400,2026-03-17 23:00,COMPRESSION,0,2.65,5006.6,REF_H1_YAHOO
1773792000,2026-03-18 00:00,COMPRESSION,0,2.69,5008.4,REF_H1_YAHOO
1773795600,2026-03-18 01:00,COMPRESSION,0,2.77,5002.2,REF_H1_YAHOO
1773799200,2026-03-18 02:00,COMPRESSION,0,2.82,4994.9,REF_H1_YAHOO
1773802800,2026-03-18 03:00,COMPRESSION,0,2.42,4992.7,REF_H1_YAHOO
1773806400,2026-03-18 04:00,COMPRESSION,0,2.23,4989.9,REF_H1_YAHOO
1773810000,2026-03-18 05:00,COMPRESSION,0,1.84,5001.1,REF_H1_YAHOO
1773813600,2026-03-18 06:00,COMPRESSION,0,1.82,5013.8,REF_H1_YAHOO
1773813600,2026-03-18 06:00,FVG_UP,1,0.13,5013.8,REF_H1_YAHOO
1773817200,2026-03-18 07:00,COMPRESSION,0,1.81,4999.1,REF_H1_YAHOO
1773817200,2026-03-18 07:00,FVG_FILL,1,1,4998.3,REF_H1_YAHOO
1773820800,2026-03-18 08:00,COMPRESSION,0,2.02,4990.7,REF_H1_YAHOO
1773824400,2026-03-18 09:00,COMPRESSION,0,2.05,4996.4,REF_H1_YAHOO
1773828000,2026-03-18 10:00,COMPRESSION,0,2.93,4971.7,REF_H1_YAHOO
1773828000,2026-03-18 10:00,BREAKOUT_DN,-1,0.26,4971.7,REF_H1_YAHOO
1773831600,2026-03-18 11:00,DISPLACEMENT,-1,1.84,4933.3,REF_H1_YAHOO
1773831600,2026-03-18 11:00,BREAKOUT_DN,-1,1.4,4933.3,REF_H1_YAHOO
1773831600,2026-03-18 11:00,FVG_DN,-1,0.53,4933.3,REF_H1_YAHOO
1773835200,2026-03-18 12:00,DISPLACEMENT,-1,2.3,4884.4,REF_H1_YAHOO
1773835200,2026-03-18 12:00,BREAKOUT_DN,-1,2.03,4884.4,REF_H1_YAHOO
1773835200,2026-03-18 12:00,FVG_DN,-1,1.24,4884.4,REF_H1_YAHOO
1773835200,2026-03-18 12:00,TREND_ACCEL,-1,2.92,4884.4,REF_H1_YAHOO
1773838800,2026-03-18 13:00,FVG_DN,-1,1.77,4881.8,REF_H1_YAHOO
1773853200,2026-03-18 17:00,TRUE_BREAK,-1,0,4977.0,REF_H1_YAHOO
1773853200,2026-03-18 17:00,FVG_UP,1,0.21,4895.1,REF_H1_YAHOO
1773856800,2026-03-18 18:00,DISPLACEMENT,-1,1.73,4857.3,REF_H1_YAHOO
1773856800,2026-03-18 18:00,TRUE_BREAK,-1,0,4962.6,REF_H1_YAHOO
1773856800,2026-03-18 18:00,FVG_FILL,1,1,4885.85,REF_H1_YAHOO
1773860400,2026-03-18 19:00,TRUE_BREAK,-1,0,4928.0,REF_H1_YAHOO
1773860400,2026-03-18 19:00,FVG_DN,-1,0.87,4846.8,REF_H1_YAHOO
1773864000,2026-03-18 20:00,BREAKOUT_DN,-1,0.59,4823.9,REF_H1_YAHOO
1773864000,2026-03-18 20:00,FVG_DN,-1,0.18,4823.9,REF_H1_YAHOO
1773871200,2026-03-18 22:00,SFP_LOW,1,0.14,4837.1,REF_H1_YAHOO
1773878400,2026-03-19 00:00,COMPRESSION,0,7.57,4842.6,REF_H1_YAHOO
1773882000,2026-03-19 01:00,COMPRESSION,0,5.62,4851.3,REF_H1_YAHOO
1773882000,2026-03-19 01:00,FVG_FILL,-1,4,4854.15,REF_H1_YAHOO
1773885600,2026-03-19 02:00,COMPRESSION,0,4.25,4859.5,REF_H1_YAHOO
1773889200,2026-03-19 03:00,COMPRESSION,0,4.32,4852.7,REF_H1_YAHOO
1773892800,2026-03-19 04:00,COMPRESSION,0,4.33,4851.8,REF_H1_YAHOO
1773892800,2026-03-19 04:00,FALSE_BREAK,-1,0,4837.1,REF_H1_YAHOO
1773896400,2026-03-19 05:00,COMPRESSION,0,4.27,4829.2,REF_H1_YAHOO
1773900000,2026-03-19 06:00,VOL_EXPLOSION,-1,3.86,4765.2,REF_H1_YAHOO
1773900000,2026-03-19 06:00,BREAKOUT_DN,-1,1.65,4765.2,REF_H1_YAHOO
1773900000,2026-03-19 06:00,FVG_DN,-1,0.11,4765.2,REF_H1_YAHOO
1773900000,2026-03-19 06:00,TREND_ACCEL,-1,3.86,4765.2,REF_H1_YAHOO
1773903600,2026-03-19 07:00,BREAKOUT_DN,-1,0.76,4729.6,REF_H1_YAHOO
1773903600,2026-03-19 07:00,FVG_DN,-1,1.66,4729.6,REF_H1_YAHOO
1773907200,2026-03-19 08:00,BREAKOUT_DN,-1,0.64,4710.6,REF_H1_YAHOO
1773907200,2026-03-19 08:00,FVG_DN,-1,0.26,4710.6,REF_H1_YAHOO
1773914400,2026-03-19 10:00,BREAKOUT_DN,-1,0.22,4681.9,REF_H1_YAHOO
1773918000,2026-03-19 11:00,BREAKOUT_DN,-1,0.53,4654.4,REF_H1_YAHOO
1773921600,2026-03-19 12:00,VOL_EXPLOSION,-1,4.11,4577.3,REF_H1_YAHOO
1773921600,2026-03-19 12:00,BREAKOUT_DN,-1,2.49,4577.3,REF_H1_YAHOO
1773921600,2026-03-19 12:00,FVG_DN,-1,0.41,4577.3,REF_H1_YAHOO
1773925200,2026-03-19 13:00,VOL_EXPLOSION,1,3.71,4624.0,REF_H1_YAHOO
1773925200,2026-03-19 13:00,TRUE_BREAK,-1,0,4806.0,REF_H1_YAHOO
1773925200,2026-03-19 13:00,FVG_DN,-1,0.85,4624.0,REF_H1_YAHOO
1773928800,2026-03-19 14:00,TRUE_BREAK,-1,0,4749.0,REF_H1_YAHOO
1773928800,2026-03-19 14:00,FVG_FILL,-1,1,4638.7,REF_H1_YAHOO
1773932400,2026-03-19 15:00,TRUE_BREAK,-1,0,4727.3,REF_H1_YAHOO
1773939600,2026-03-19 17:00,TRUE_BREAK,-1,0,4688.0,REF_H1_YAHOO
1773943200,2026-03-19 18:00,TRUE_BREAK,-1,0,4669.4,REF_H1_YAHOO
1773946800,2026-03-19 19:00,TRUE_BREAK,-1,0,4652.4,REF_H1_YAHOO
1773946800,2026-03-19 19:00,FVG_FILL,-1,7,4663.2,REF_H1_YAHOO
1773950400,2026-03-19 20:00,COMPRESSION,0,6.56,4651.9,REF_H1_YAHOO
1773950400,2026-03-19 20:00,RETURN_TO_RANGE,-1,0,4652.4,REF_H1_YAHOO
1773950400,2026-03-19 20:00,RETEST_HOLD,-1,0,4652.4,REF_H1_YAHOO
1773950400,2026-03-19 20:00,FVG_UP,1,0.54,4651.9,REF_H1_YAHOO
1773957600,2026-03-19 22:00,COMPRESSION,0,6.05,4638.1,REF_H1_YAHOO
1773957600,2026-03-19 22:00,RETURN_TO_RANGE,-1,0,4669.4,REF_H1_YAHOO
1773957600,2026-03-19 22:00,RETEST_HOLD,-1,0,4669.4,REF_H1_YAHOO
1773961200,2026-03-19 23:00,COMPRESSION,0,5.86,4645.5,REF_H1_YAHOO
1773961200,2026-03-19 23:00,FVG_FILL,1,2,4636.15,REF_H1_YAHOO
1773964800,2026-03-20 00:00,COMPRESSION,0,5.32,4649.5,REF_H1_YAHOO
1773968400,2026-03-20 01:00,COMPRESSION,0,5.13,4679.1,REF_H1_YAHOO
1773968400,2026-03-20 01:00,RETURN_TO_RANGE,-1,0,4688.0,REF_H1_YAHOO
1773968400,2026-03-20 01:00,RETEST_HOLD,-1,0,4688.0,REF_H1_YAHOO
1773968400,2026-03-20 01:00,TREND_ACCEL,1,1.59,4679.1,REF_H1_YAHOO
1773972000,2026-03-20 02:00,FVG_UP,1,0.14,4699.3,REF_H1_YAHOO
1773975600,2026-03-20 03:00,COMPRESSION,0,4.41,4725.2,REF_H1_YAHOO
1773975600,2026-03-20 03:00,RETURN_TO_RANGE,-1,0,4727.3,REF_H1_YAHOO
1773975600,2026-03-20 03:00,RETEST_HOLD,-1,0,4727.3,REF_H1_YAHOO
1773979200,2026-03-20 04:00,COMPRESSION,0,4.42,4722.0,REF_H1_YAHOO
1773979200,2026-03-20 04:00,FVG_UP,1,0.28,4722.0,REF_H1_YAHOO
1773982800,2026-03-20 05:00,COMPRESSION,0,4.09,4689.9,REF_H1_YAHOO
1773982800,2026-03-20 05:00,FVG_FILL,1,1,4710.0,REF_H1_YAHOO
1773986400,2026-03-20 06:00,COMPRESSION,0,4.03,4670.3,REF_H1_YAHOO
1773986400,2026-03-20 06:00,FVG_DN,-1,0.32,4670.3,REF_H1_YAHOO
1773986400,2026-03-20 06:00,FVG_FILL,1,4,4669.4,REF_H1_YAHOO
